date;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;TromsÃ¸;EE;LV;LT
21-03-2018;10 - 11;337,56;334,66;334,66;334,66;402,36;334,66;334,66;402,36;334,66;334,66;334,66;334,66;334,66;334,66;334,66;402,36;402,36
21-03-2018;11 - 12;315,81;315,81;315,81;315,81;315,81;315,81;315,81;315,81;315,81;315,81;315,81;315,81;315,81;315,81;315,81;350,15;350,15
21-03-2018;12 - 13;312,68;312,68;312,68;312,68;312,68;312,68;312,68;312,68;312,68;312,68;312,68;312,68;312,68;312,68;312,68;350,45;350,45
21-03-2018;13 - 14;307,25;307,25;307,25;307,25;307,25;307,25;307,25;307,25;307,25;307,25;307,25;307,25;307,25;307,25;307,25;350,15;350,15
21-03-2018;14 - 15;306,13;306,13;306,13;306,13;306,13;306,13;306,13;306,13;306,13;306,13;306,13;306,13;306,13;306,13;306,13;350,60;350,60
21-03-2018;15 - 16;307,25;307,25;307,25;307,25;307,25;307,25;307,25;307,25;307,25;307,25;307,25;307,25;307,25;307,25;307,25;350,22;350,22
21-03-2018;16 - 17;307,92;307,92;307,92;307,92;307,92;307,92;307,92;307,92;307,92;307,92;307,92;307,92;307,92;307,92;307,92;343,15;343,15
21-03-2018;17 - 18;317,75;317,75;317,75;317,75;317,75;317,75;317,75;317,75;317,75;317,75;317,75;317,75;317,75;317,75;317,75;343,22;343,22
21-03-2018;18 - 19;341,88;341,88;341,88;341,88;341,88;341,88;341,88;341,88;341,88;341,88;341,88;341,88;341,88;341,88;341,88;350,52;350,52
21-03-2018;19 - 20;323,86;323,86;323,86;323,86;323,86;323,86;323,86;323,86;323,86;323,86;323,86;323,86;323,86;323,86;323,86;323,86;323,86
21-03-2018;20 - 21;311,79;311,64;311,64;311,64;311,64;311,64;311,64;311,64;311,64;311,64;311,64;311,64;311,64;311,64;311,64;311,64;311,64
21-03-2018;21 - 22;307,40;307,32;307,32;307,32;307,32;307,32;307,32;307,32;307,32;307,32;307,32;307,32;307,32;307,32;307,32;307,32;307,32
21-03-2018;22 - 23;290,34;290,34;290,34;290,34;290,34;290,34;290,34;290,34;290,34;290,34;290,34;290,34;290,34;290,34;290,34;290,34;290,34
21-03-2018;23 - 00;282,15;276,04;276,04;276,04;276,04;276,04;276,04;276,04;284,90;284,90;284,90;279,61;279,61;276,04;274,85;274,85;274,85
22-03-2018;00 - 01;278,57;270,52;270,52;270,52;270,52;270,52;246,17;246,17;284,82;284,82;284,82;284,82;284,82;270,52;270,52;270,52;270,52
22-03-2018;01 - 02;275,07;265,08;265,08;265,08;265,08;265,08;225,61;246,24;283,41;283,41;283,41;283,41;283,41;265,08;265,08;265,08;265,08
22-03-2018;02 - 03;272,46;266,50;266,50;266,50;266,50;266,50;194,33;194,33;281,99;281,99;281,99;281,99;281,99;266,50;266,50;266,50;266,50
22-03-2018;03 - 04;274,84;268,59;268,59;268,59;268,59;268,59;160,06;160,06;282,66;282,66;282,66;282,66;282,66;268,59;268,59;268,59;268,59
22-03-2018;04 - 05;280,43;282,29;282,29;282,29;282,29;282,29;164,83;164,83;282,29;282,29;282,29;282,29;282,29;282,29;282,29;282,29;282,29
22-03-2018;05 - 06;287,06;287,43;287,43;287,43;287,43;287,43;223,45;223,45;287,43;287,43;287,43;287,43;287,43;287,43;287,43;287,43;287,43
22-03-2018;06 - 07;296,22;296,44;296,44;296,44;296,44;296,44;265,90;265,90;296,44;296,44;296,44;296,44;296,44;296,44;296,44;296,44;296,44
22-03-2018;07 - 08;309,03;316,18;316,18;316,18;316,18;316,18;295,62;295,62;316,18;295,62;316,18;316,18;316,18;316,18;316,18;338,97;338,97
22-03-2018;08 - 09;313,65;321,77;321,77;321,77;321,77;321,77;298,75;298,75;321,77;298,75;321,77;321,77;321,77;321,77;321,77;350,74;350,74
22-03-2018;09 - 10;311,26;315,21;315,21;315,21;315,21;315,21;300,39;300,39;315,21;300,39;315,21;315,21;315,21;315,21;315,21;350,74;350,74
22-03-2018;10 - 11;308,14;310,97;310,97;310,97;310,97;310,97;301,06;310,97;310,97;301,06;310,97;310,97;310,97;310,97;310,97;350,59;350,59
22-03-2018;11 - 12;305,60;307,24;307,24;307,24;307,24;307,24;299,72;307,24;307,24;299,72;307,24;307,24;307,24;307,24;307,24;342,99;342,99
22-03-2018;12 - 13;304,11;304,41;304,41;304,41;304,41;304,41;298,83;304,41;304,41;298,83;304,41;304,41;304,41;304,41;304,41;343,14;343,14
22-03-2018;13 - 14;301,73;302,55;302,55;302,55;302,55;302,55;297,71;302,55;302,55;302,55;302,55;302,55;302,55;302,55;302,55;302,55;302,55
22-03-2018;14 - 15;307,54;307,02;307,02;307,02;307,02;307,02;307,02;307,02;307,02;307,02;307,02;307,02;307,02;307,02;307,02;307,02;307,02
22-03-2018;15 - 16;315,66;315,29;315,29;315,29;320,20;315,29;320,20;320,20;315,14;311,49;315,14;315,29;315,29;315,29;315,29;320,20;320,20
22-03-2018;16 - 17;315,66;315,29;315,29;315,29;315,29;315,29;357,37;357,37;314,54;311,04;314,54;315,29;315,29;315,29;315,29;315,29;315,29
22-03-2018;17 - 18;326,53;325,79;325,79;325,79;387,31;325,79;431,41;431,41;316,48;312,38;316,48;325,79;325,79;325,79;325,79;387,31;387,31
22-03-2018;18 - 19;373,16;364,59;364,59;364,59;523,32;364,59;523,32;523,32;319,68;315,14;319,68;364,59;364,59;364,59;364,59;523,32;523,32
22-03-2018;19 - 20;368,69;336,14;336,14;336,14;387,68;336,14;695,89;695,89;325,04;325,04;325,04;336,14;336,14;336,14;336,14;387,68;387,68
22-03-2018;20 - 21;336,51;324,00;324,00;324,00;357,82;324,00;474,68;474,68;324,00;324,00;324,00;324,00;324,00;324,00;324,00;357,82;357,82
22-03-2018;21 - 22;326,38;322,29;322,29;322,29;322,29;322,29;435,13;435,13;322,29;322,29;322,29;322,29;322,29;322,29;322,29;322,29;322,29
22-03-2018;22 - 23;313,13;312,83;312,83;312,83;312,83;312,83;313,50;313,50;312,83;312,83;312,83;312,83;312,83;312,83;312,83;312,83;312,83
22-03-2018;23 - 00;308,58;308,58;308,58;308,58;308,58;308,58;308,58;308,58;308,58;308,58;308,58;308,58;308,58;308,58;308,58;308,58;308,58
23-03-2018;00 - 01;308,30;308,30;308,30;308,30;308,30;308,30;308,30;308,30;308,30;308,30;308,30;308,30;308,30;308,30;308,30;308,30;308,30
23-03-2018;01 - 02;306,29;306,29;306,29;306,29;306,29;306,29;306,29;306,29;306,29;306,29;306,29;306,29;306,29;306,29;306,29;306,29;306,29
23-03-2018;02 - 03;305,02;305,02;305,02;305,02;305,02;305,02;305,02;305,02;305,02;305,02;305,02;305,02;305,02;305,02;287,22;287,22;287,22
23-03-2018;03 - 04;301,60;301,60;301,60;301,60;301,60;301,60;301,60;301,60;301,60;301,60;301,60;301,60;301,60;301,60;301,60;301,60;301,60
23-03-2018;04 - 05;301,45;302,04;302,04;302,04;302,04;302,04;302,04;302,04;302,04;302,04;302,04;302,04;302,04;302,04;302,04;302,04;302,04
23-03-2018;05 - 06;318,66;318,66;318,66;318,66;318,66;318,66;318,66;318,66;318,66;318,66;318,66;318,66;318,66;318,66;318,66;318,66;318,66
23-03-2018;06 - 07;377,50;387,70;387,70;387,70;387,70;387,70;387,70;387,70;349,64;349,64;349,64;387,70;387,70;387,70;387,70;387,70;387,70
23-03-2018;07 - 08;483,79;488,78;488,78;488,78;488,78;488,78;488,78;488,78;488,78;416,53;416,53;488,78;488,78;488,78;488,78;488,78;488,78
23-03-2018;08 - 09;524,54;524,54;524,54;524,54;524,54;524,54;524,54;524,54;524,54;461,60;461,60;524,54;524,54;524,54;524,54;524,54;524,54
23-03-2018;09 - 10;465,02;489,53;489,53;489,53;489,53;489,53;489,53;489,53;406,55;372,81;372,81;489,53;489,53;489,53;489,53;489,53;489,53
23-03-2018;10 - 11;423,91;449,90;449,90;449,90;449,90;449,90;449,90;449,90;449,90;356,35;356,35;449,90;449,90;449,90;449,90;449,90;449,90
23-03-2018;11 - 12;390,31;422,49;422,49;422,49;422,49;422,49;422,49;422,49;422,49;341,52;341,52;422,49;422,49;422,49;422,49;422,49;422,49
23-03-2018;12 - 13;349,72;357,98;357,98;357,98;357,98;357,98;357,98;357,98;357,98;335,04;335,04;357,98;357,98;357,98;357,98;357,98;357,98
23-03-2018;13 - 14;327,97;328,64;328,64;328,64;328,64;328,64;328,64;328,64;328,64;326,92;327,07;328,64;328,64;328,64;328,64;387,33;387,33
23-03-2018;14 - 15;319,92;319,92;319,92;319,92;319,92;319,92;319,92;319,92;319,92;319,92;319,92;319,92;319,92;319,92;319,92;357,98;357,98
23-03-2018;15 - 16;315,82;316,50;316,50;316,50;316,50;316,50;316,50;316,50;316,50;311,88;316,50;316,50;316,50;316,50;316,50;357,54;357,54
23-03-2018;16 - 17;316,72;316,42;316,42;316,42;316,42;328,49;316,42;316,42;316,42;309,49;316,42;316,42;316,42;316,42;328,49;350,54;350,54
23-03-2018;17 - 18;323,94;323,50;323,50;323,50;323,50;328,71;323,50;323,50;323,50;323,50;323,50;323,50;323,50;323,50;328,71;357,61;357,61
23-03-2018;18 - 19;341,67;337,50;337,50;337,50;337,50;358,51;337,50;337,50;337,50;337,50;337,50;337,50;337,50;337,50;358,51;387,70;387,70
23-03-2018;19 - 20;324,91;325,28;325,28;325,28;325,28;325,28;325,28;325,28;325,28;325,28;325,28;325,28;325,28;325,28;325,28;387,56;387,56
23-03-2018;20 - 21;311,95;312,10;312,10;312,10;312,10;312,10;312,10;312,10;312,10;312,10;312,10;312,10;312,10;312,10;312,10;312,10;312,10
23-03-2018;21 - 22;306,74;306,81;306,81;306,81;306,81;306,81;306,81;306,81;306,81;306,81;306,81;306,81;306,81;306,81;306,81;306,81;306,81
23-03-2018;22 - 23;301,97;301,52;301,52;301,52;301,52;301,52;301,52;301,52;301,52;301,52;301,52;301,52;301,52;301,52;301,52;301,52;301,52
23-03-2018;23 - 00;294,89;295,04;295,04;295,04;295,04;295,04;295,04;295,04;295,04;295,04;295,04;295,04;295,04;295,04;295,04;295,04;295,04
24-03-2018;00 - 01;299,64;299,71;299,71;299,71;299,71;299,71;288,54;299,71;299,71;299,71;299,71;299,71;299,71;299,71;299,71;299,71;299,71
24-03-2018;01 - 02;290,10;290,85;290,85;290,85;290,85;290,85;276,25;276,25;290,85;290,85;290,85;290,85;290,85;290,85;290,85;290,85;290,85
24-03-2018;02 - 03;283,33;283,40;283,40;283,40;283,40;283,40;280,79;280,79;283,40;283,40;283,40;283,40;283,40;283,40;283,40;283,40;283,40
24-03-2018;03 - 04;279,30;279,15;279,15;279,15;279,15;279,15;279,15;279,15;279,60;279,60;279,60;279,15;279,15;279,15;279,15;279,15;279,15
24-03-2018;04 - 05;284,07;284,07;284,07;284,07;284,07;284,07;284,07;284,07;284,07;284,07;284,07;284,07;284,07;284,07;284,07;284,07;284,07
24-03-2018;05 - 06;285,63;285,63;285,63;285,63;285,63;285,63;285,63;285,63;285,63;285,63;285,63;285,63;285,63;285,63;285,63;285,63;285,63
24-03-2018;06 - 07;289,43;289,43;289,43;289,43;289,43;289,43;289,43;289,43;289,43;289,43;289,43;289,43;289,43;289,43;289,43;289,43;289,43
24-03-2018;07 - 08;299,26;299,26;299,26;299,26;299,26;299,26;299,26;299,26;299,26;299,26;299,26;299,26;299,26;299,26;299,26;299,26;299,26
24-03-2018;08 - 09;309,69;309,69;309,69;309,69;309,69;309,69;309,69;309,69;309,69;309,69;309,69;309,69;309,69;309,69;309,69;309,69;309,69
24-03-2018;09 - 10;309,10;309,10;309,10;309,10;309,10;309,10;309,10;309,10;309,10;309,10;309,10;309,10;309,10;309,10;309,10;309,10;309,10
24-03-2018;10 - 11;302,91;302,91;302,91;302,91;302,91;302,91;302,91;302,91;302,91;302,91;302,91;302,91;302,91;302,91;302,91;302,91;302,91
24-03-2018;11 - 12;299,04;299,04;299,04;299,04;299,04;299,04;299,04;299,04;299,04;299,04;299,04;299,04;299,04;299,04;299,04;299,04;299,04
24-03-2018;12 - 13;295,84;295,84;295,84;295,84;295,84;295,84;295,84;295,84;295,84;295,84;295,84;295,84;295,84;295,84;295,84;295,84;295,84
24-03-2018;13 - 14;292,19;292,19;292,19;292,19;292,19;292,19;292,19;292,19;292,19;292,19;292,19;292,19;292,19;292,19;292,19;292,19;292,19
24-03-2018;14 - 15;291,59;292,11;292,11;292,11;292,11;292,11;279,08;292,11;292,11;292,11;292,11;292,11;292,11;292,11;292,11;292,11;292,11
24-03-2018;15 - 16;293,60;293,68;293,68;293,68;293,68;293,68;289,28;293,68;293,68;293,68;293,68;293,68;293,68;293,68;293,68;293,68;293,68
24-03-2018;16 - 17;301,95;302,02;302,02;302,02;302,02;302,02;299,41;302,02;302,02;302,02;302,02;302,02;302,02;302,02;302,02;302,02;302,02
24-03-2018;17 - 18;317,07;315,95;315,95;315,95;315,95;315,95;335,91;333,30;315,95;315,95;315,95;315,95;315,95;315,95;315,95;315,95;315,95
24-03-2018;18 - 19;328,76;328,68;328,68;328,68;328,68;328,68;328,68;328,68;328,68;328,68;328,68;328,68;328,68;328,68;328,68;328,68;328,68
24-03-2018;19 - 20;326,30;326,23;326,23;326,23;326,23;326,23;326,23;326,23;326,23;326,23;326,23;326,23;326,23;326,23;326,23;326,23;326,23
24-03-2018;20 - 21;315,20;315,28;315,28;315,28;315,28;315,28;315,28;315,28;315,28;315,28;315,28;315,28;315,28;315,28;315,28;315,28;315,28
24-03-2018;21 - 22;312,89;312,37;312,37;312,37;312,37;312,37;320,04;320,04;312,37;312,37;312,37;312,37;312,37;312,37;312,37;312,37;312,37
24-03-2018;22 - 23;299,93;300,08;300,08;300,08;300,08;300,08;300,08;300,08;300,08;300,08;300,08;300,08;300,08;300,08;300,08;300,08;300,08
24-03-2018;23 - 00;288,09;283,55;283,55;283,55;283,55;283,55;283,40;283,40;291,07;291,07;291,07;283,55;283,55;283,55;283,55;283,55;283,55
25-03-2018;00 - 01;286,91;286,91;286,91;286,91;286,91;286,91;286,91;286,91;286,91;286,91;286,91;286,91;286,91;286,91;286,91;286,91;286,91
25-03-2018;01 - 02;285,87;283,11;283,11;283,11;283,11;283,11;283,11;283,11;286,69;286,69;286,69;283,11;283,11;283,11;283,11;283,11;283,11
25-03-2018;02 - 03;;;;;;;;;;;;;;;;;
25-03-2018;03 - 04;285,64;281,92;281,92;281,92;281,92;281,92;281,92;281,92;286,83;286,83;286,83;281,92;281,92;281,92;281,92;281,92;281,92
25-03-2018;04 - 05;280,50;277,67;277,67;277,67;277,67;277,67;277,67;277,67;286,69;286,69;286,69;277,67;277,67;277,67;277,67;277,67;277,67
25-03-2018;05 - 06;283,11;279,39;279,39;279,39;279,39;279,39;279,39;279,39;287,80;287,80;287,80;279,39;279,39;279,39;279,39;279,39;279,39
25-03-2018;06 - 07;285,20;282,96;282,96;282,96;282,96;282,96;282,96;282,96;286,69;286,69;286,69;282,96;282,96;282,96;282,96;282,96;282,96
25-03-2018;07 - 08;288,03;288,03;288,03;288,03;288,03;288,03;288,03;288,03;288,03;288,03;288,03;288,03;288,03;288,03;288,03;288,03;288,03
25-03-2018;08 - 09;295,25;295,25;295,25;295,25;295,25;295,25;295,25;295,25;295,25;295,25;295,25;295,25;295,25;295,25;295,25;295,25;295,25
25-03-2018;09 - 10;304,78;304,78;304,78;304,78;304,78;304,78;304,78;304,78;304,78;304,78;304,78;304,78;304,78;304,78;304,78;304,78;304,78
25-03-2018;10 - 11;305,53;305,53;305,53;305,53;305,53;305,53;305,53;305,53;305,53;305,53;305,53;305,53;305,53;305,53;305,53;305,53;305,53
25-03-2018;11 - 12;304,04;304,04;304,04;304,04;304,04;304,04;304,04;304,04;304,04;304,04;304,04;304,04;304,04;304,04;304,04;304,04;304,04
25-03-2018;12 - 13;300,02;300,02;300,02;300,02;300,02;300,02;300,02;300,02;300,02;300,02;300,02;300,02;300,02;300,02;300,02;300,02;300,02
25-03-2018;13 - 14;295,40;295,40;295,40;295,40;295,40;295,40;295,40;295,40;295,40;295,40;295,40;295,40;295,40;295,40;295,40;295,40;295,40
25-03-2018;14 - 15;291,30;291,30;291,30;291,30;291,30;291,30;291,30;291,30;291,30;291,30;291,30;291,30;291,30;291,30;291,30;291,30;291,30
25-03-2018;15 - 16;287,65;287,65;287,65;287,65;287,65;287,65;287,65;287,65;287,65;287,65;287,65;287,65;287,65;287,65;287,65;287,65;287,65
25-03-2018;16 - 17;284,90;284,90;284,90;284,90;284,90;284,90;284,90;284,90;284,90;284,90;284,90;284,90;284,90;284,90;284,90;284,90;284,90
25-03-2018;17 - 18;289,66;290,19;290,19;290,19;290,19;290,19;274,54;290,19;290,19;290,19;290,19;290,19;290,19;290,19;290,19;290,19;290,19
25-03-2018;18 - 19;305,08;304,78;304,78;304,78;304,78;304,78;308,21;304,78;304,78;304,78;304,78;304,78;304,78;304,78;304,78;304,78;304,78
25-03-2018;19 - 20;326,01;324,08;324,08;324,08;324,08;324,08;336,37;336,37;324,08;324,08;324,08;324,08;324,08;324,08;324,08;324,08;324,08
25-03-2018;20 - 21;320,80;320,80;320,80;320,80;320,80;320,80;320,80;320,80;320,80;320,80;320,80;320,80;320,80;320,80;320,80;320,80;320,80
25-03-2018;21 - 22;312,83;312,83;312,83;312,83;312,83;312,83;312,83;312,83;312,83;312,83;312,83;312,83;312,83;312,83;312,83;312,83;312,83
25-03-2018;22 - 23;306,20;306,20;306,20;306,20;306,20;306,20;306,20;306,20;306,20;306,20;306,20;306,20;306,20;306,20;306,20;306,20;306,20
25-03-2018;23 - 00;294,51;294,51;294,51;294,51;294,51;294,51;294,51;294,51;294,51;294,51;294,51;294,51;294,51;294,51;294,51;294,51;294,51
26-03-2018;00 - 01;300,61;300,61;300,61;300,61;300,61;300,61;300,61;300,61;300,61;300,61;300,61;300,61;300,61;300,61;300,61;300,61;300,61
26-03-2018;01 - 02;294,43;294,43;294,43;294,43;294,43;294,43;294,43;294,43;294,43;294,43;294,43;294,43;294,43;294,43;294,43;294,43;294,43
26-03-2018;02 - 03;289,89;289,89;289,89;289,89;289,89;289,89;289,89;289,89;289,89;289,89;289,89;289,89;289,89;289,89;289,89;289,89;289,89
26-03-2018;03 - 04;283,11;283,11;283,11;283,11;283,11;283,11;283,11;283,11;283,11;283,11;283,11;283,11;283,11;283,11;283,11;283,11;283,11
26-03-2018;04 - 05;292,87;293,02;293,02;293,02;293,02;293,02;277,45;277,45;293,02;293,02;293,02;293,02;293,02;293,02;293,02;293,02;293,02
26-03-2018;05 - 06;307,54;310,22;310,22;310,22;310,22;310,22;283,18;310,22;310,22;310,22;310,22;310,22;310,22;310,22;310,22;310,22;310,22
26-03-2018;06 - 07;341,95;341,80;341,80;341,80;341,80;341,80;384,41;357,37;341,80;341,80;341,80;341,80;341,80;341,80;341,80;341,80;341,80
26-03-2018;07 - 08;384,33;384,33;384,33;384,33;384,33;384,33;384,33;384,33;384,33;384,33;384,33;384,33;384,33;384,33;384,33;384,33;384,33
26-03-2018;08 - 09;475,28;475,28;475,28;475,28;475,28;475,28;475,28;475,28;475,28;475,28;475,28;475,28;475,28;475,28;475,28;475,28;475,28
26-03-2018;09 - 10;503,43;503,43;503,43;503,43;503,43;503,43;503,43;503,43;503,43;503,43;503,43;503,43;503,43;503,43;503,43;503,43;503,43
26-03-2018;10 - 11;431,48;431,48;431,48;431,48;431,48;431,48;431,48;431,48;431,48;431,48;431,48;431,48;431,48;431,48;431,48;431,48;431,48
26-03-2018;11 - 12;408,76;408,76;408,76;408,76;408,76;408,76;408,76;408,76;408,76;408,76;408,76;408,76;408,76;408,76;408,76;408,76;408,76
26-03-2018;12 - 13;387,09;387,09;387,09;387,09;387,09;387,09;387,09;387,09;387,09;387,09;387,09;387,09;387,09;387,09;387,09;389,47;389,47
26-03-2018;13 - 14;376,44;376,44;376,44;376,44;376,44;376,44;376,44;376,44;376,44;376,44;376,44;376,44;376,44;376,44;376,44;376,44;376,44
26-03-2018;14 - 15;356,92;356,92;356,92;356,92;356,92;356,92;356,92;356,92;356,92;356,92;356,92;356,92;356,92;356,92;356,92;357,89;357,89
26-03-2018;15 - 16;337,71;337,71;337,71;337,71;337,71;337,71;337,71;337,71;337,71;337,71;337,71;337,71;337,71;337,71;337,71;357,67;357,67
26-03-2018;16 - 17;327,95;327,95;327,95;327,95;327,95;327,95;327,95;327,95;327,95;327,95;327,95;327,95;327,95;327,95;327,95;345,97;345,97
26-03-2018;17 - 18;335,40;335,84;335,84;335,84;335,84;335,84;335,84;335,84;335,84;335,84;335,84;335,84;335,84;335,84;335,84;335,84;335,84
26-03-2018;18 - 19;366,31;369,06;369,06;369,06;369,06;369,06;369,06;369,06;369,06;369,06;369,06;369,06;369,06;369,06;369,06;369,06;369,06
26-03-2018;19 - 20;393,49;398,34;398,34;398,34;398,34;398,34;398,34;398,34;398,34;398,34;398,34;398,34;398,34;398,34;398,34;398,34;398,34
26-03-2018;20 - 21;357,97;357,97;357,97;357,97;357,97;357,97;357,97;357,97;357,97;357,97;357,97;357,97;357,97;357,97;357,97;357,97;357,97
26-03-2018;21 - 22;337,71;337,71;337,71;337,71;337,71;337,71;337,71;337,71;337,71;337,71;337,71;337,71;337,71;337,71;337,71;337,71;337,71
26-03-2018;22 - 23;325,04;325,04;325,04;325,04;325,04;325,04;325,04;325,04;325,04;325,04;325,04;325,04;325,04;325,04;325,04;325,04;325,04
26-03-2018;23 - 00;313,57;313,57;313,57;313,57;313,57;313,57;313,57;313,57;313,57;313,57;313,57;313,57;313,57;313,57;313,57;313,57;313,57
27-03-2018;00 - 01;315,72;315,80;315,80;315,80;315,80;315,80;315,80;315,80;315,80;315,80;315,80;315,80;315,80;315,80;315,80;315,80;315,80
27-03-2018;01 - 02;298,96;299,04;299,04;299,04;299,04;299,04;288,98;288,98;299,04;299,04;299,04;299,04;299,04;299,04;299,04;299,04;299,04
27-03-2018;02 - 03;295,61;296,06;296,06;296,06;296,06;296,06;283,02;283,02;296,06;296,06;296,06;296,06;296,06;296,06;296,06;296,06;296,06
27-03-2018;03 - 04;294,12;294,42;294,42;294,42;294,42;294,42;284,07;284,07;294,42;294,42;294,42;294,42;294,42;294,42;294,42;294,42;294,42
27-03-2018;04 - 05;296,28;296,88;296,88;296,88;296,88;296,88;281,76;281,76;296,88;296,88;296,88;296,88;296,88;296,88;296,88;296,88;296,88
27-03-2018;05 - 06;308,94;311,55;311,55;311,55;311,55;311,55;290,32;311,55;311,55;311,55;311,55;311,55;311,55;311,55;311,55;311,55;311,55
27-03-2018;06 - 07;338,14;339,78;339,78;339,78;339,78;339,78;361,00;339,78;339,78;339,78;339,78;339,78;339,78;339,78;339,78;339,78;339,78
27-03-2018;07 - 08;408,45;409,04;409,04;409,04;409,04;409,04;409,04;409,04;393,92;393,92;393,92;409,04;409,04;409,04;409,04;409,04;409,04
27-03-2018;08 - 09;502,59;502,59;502,59;502,59;502,59;502,59;502,59;502,59;502,59;502,59;502,59;502,59;502,59;502,59;502,59;502,59;502,59
27-03-2018;09 - 10;452,02;452,02;452,02;452,02;452,02;452,02;452,02;452,02;452,02;452,02;452,02;452,02;452,02;452,02;452,02;452,02;452,02
27-03-2018;10 - 11;423,20;416,94;416,94;416,94;416,94;416,94;416,94;416,94;416,94;416,94;416,94;416,94;416,94;416,94;416,94;416,94;416,94
27-03-2018;11 - 12;394,22;390,13;390,13;390,13;390,13;390,13;390,13;390,13;390,13;390,13;390,13;390,13;390,13;390,13;390,13;390,13;390,13
27-03-2018;12 - 13;354,82;354,00;354,00;354,00;354,00;354,00;354,00;354,00;354,00;354,00;354,00;354,00;354,00;354,00;354,00;354,00;354,00
27-03-2018;13 - 14;335,09;334,86;334,86;334,86;334,86;334,86;334,86;334,86;334,86;334,86;334,86;334,86;334,86;334,86;334,86;342,98;342,98
27-03-2018;14 - 15;327,56;329,05;329,05;329,05;329,05;329,05;315,72;329,05;329,05;315,72;329,05;329,05;329,05;329,05;329,05;342,98;342,98
27-03-2018;15 - 16;320,19;327,64;327,64;327,64;327,64;327,64;304,25;327,64;327,64;304,25;327,64;327,64;327,64;327,64;327,64;327,64;327,64
27-03-2018;16 - 17;319,22;326,67;326,67;326,67;326,67;326,67;303,36;326,67;326,67;303,36;326,67;326,67;326,67;326,67;326,67;326,67;326,67
27-03-2018;17 - 18;323,99;329,13;329,13;329,13;329,13;330,77;307,01;329,13;329,13;307,01;329,13;329,13;329,13;329,13;330,77;330,77;330,77
27-03-2018;18 - 19;329,20;330,99;330,99;330,99;330,99;350,20;312,82;330,99;330,99;312,82;330,99;330,99;330,99;330,99;350,20;350,20;350,20
27-03-2018;19 - 20;335,68;338,81;338,81;338,81;338,81;352,07;321,23;338,81;338,81;313,71;338,81;338,81;338,81;338,81;352,07;384,24;384,24
27-03-2018;20 - 21;326,97;329,50;329,50;329,50;329,50;329,50;329,50;329,50;329,50;309,54;329,50;329,50;329,50;329,50;329,50;343,05;343,05
27-03-2018;21 - 22;308,42;318,77;318,77;318,77;318,77;318,77;295,02;318,77;318,77;299,19;318,77;318,77;318,77;318,77;318,77;339,03;339,03
27-03-2018;22 - 23;300,97;306,11;306,11;306,11;306,11;306,11;272,15;272,15;306,11;295,39;306,11;306,11;306,11;306,11;306,11;306,11;306,11
