t,E,V,T,v
1971,32400.0,0.28399833945825076,301.0502885553016,0.0
1972,32400.0,0.29359933578330033,299.77216897298683,0.0
1973,32400.0,0.29743973431332016,299.0356816136559,0.0
1974,32400.0,0.29897589372532807,298.5152580297343,0.0
1975,32400.0,0.17959035749013125,297.38493325501395,0.0
1976,32400.0,0.1318361429960525,296.26125229289397,0.0
1977,32400.0,0.11273445719842101,295.1441864310822,0.0
1978,32400.0,0.10509378287936841,294.03370708137095,0.0
1979,32400.0,0.10203751315174736,292.9297857791013,0.0
1980,32520.0,0.22081500526069897,283.56355326347705,0.0
1981,32640.0,0.2683260021042796,280.8166294543848,0.0
1982,32760.0,0.28733040084171185,280.58455248915936,0.0
1983,32880.0,0.2949321603366848,281.34042125427595,0.0
1984,33000.0,0.29797286413467394,282.48903787952963,0.0
1985,33120.0,0.2991891456538696,283.79398966690513,0.0
1986,33240.0,0.29967565826154785,285.1606660158784,0.0
1987,33360.0,0.2998702633046192,286.5510921094469,0.0
1988,33480.0,0.2999481053218477,287.95000862629,0.0
1989,33600.0,0.2999792421287391,289.3512821186001,0.0
1990,33600.0,0.2999916968514957,288.99207918283037,0.0
1991,33600.0,0.2999966787405983,288.634317616002,0.0
1992,33600.0,0.2999986714962394,288.2775937898301,0.0
1993,33600.0,0.2999994685984958,287.9217458057105,0.0
1994,33600.0,0.29999978743939837,287.5667083268043,0.0
1995,33600.0,0.23999991497575934,295.02729572951415,0.0
1996,33600.0,0.21599996599030374,297.7671224736879,0.0
1997,33600.0,0.2063999863961215,298.5427460106561,0.0
1998,33600.0,0.20255999455844861,298.5219923487663,0.0
1999,33600.0,0.20102399782337946,298.1822228651413,0.0
2000,33720.0,0.2004095991293518,300.3563598302173,0.0
2001,33840.0,0.20016383965174073,302.4755525178353,1.0
2002,33960.0,0.2000655358606963,296.719660109376,0.0
2003,34080.0,0.20002621434427853,298.81892340986343,0.0
2004,34200.0,0.2000104857377114,300.910970264813,0.0
2005,34320.0,0.20000419429508456,302.9977469810943,0.0
2006,34440.0,0.20000167771803384,305.0800432349609,0.0
2007,34560.0,0.20000067108721353,307.1581824127444,0.0
2008,34680.0,0.20000026843488541,309.2322999319161,0.0
2009,34800.0,0.20000010737395418,311.30245543670526,0.0
2010,34920.0,0.20000004294958168,313.36867802176135,0.0
2011,35040.0,0.20000001717983268,315.4307604630194,0.0
2012,35160.0,0.2000000068719331,317.4887150403919,0.0
2013,35280.0,0.20000000274877325,319.5425520166543,0.0
2014,35400.0,0.2000000010995093,321.5922808303621,0.0
2015,35520.0,0.26000000043980376,316.9441236218056,0.0
2016,35640.0,0.28400000017592153,315.9474007936133,0.0
