Date,Time,GHI,DIF,GTI,flagR,SE,SA,Temperature,WS,WD
04.12.2018,19:40,0,0,0,0,-32.72,85.45,13.2,1.6,4
04.12.2018,19:55,0,0,0,0,-35.71,87.59,13.1,1.3,5
04.12.2018,20:10,0,0,0,0,-38.70,89.80,13.0,1.0,5
04.12.2018,20:25,0,0,0,0,-41.69,92.10,12.9,1.0,4
04.12.2018,20:40,0,0,0,0,-44.67,94.53,12.8,1.0,3
04.12.2018,20:55,0,0,0,0,-47.65,97.11,12.8,1.0,2
04.12.2018,21:10,0,0,0,0,-50.60,99.88,12.7,1.1,1
04.12.2018,21:25,0,0,0,0,-53.53,102.90,12.6,1.1,360
04.12.2018,21:40,0,0,0,0,-56.43,106.23,12.5,1.1,358
04.12.2018,21:55,0,0,0,0,-59.27,109.97,12.4,1.1,357
04.12.2018,22:10,0,0,0,0,-62.04,114.24,12.3,1.1,356
04.12.2018,22:25,0,0,0,0,-64.71,119.18,12.2,1.1,355
04.12.2018,22:40,0,0,0,0,-67.25,125.01,12.1,1.0,355
04.12.2018,22:55,0,0,0,0,-69.59,131.98,12.1,1.0,354
04.12.2018,23:10,0,0,0,0,-71.67,140.38,11.9,1.0,354
04.12.2018,23:25,0,0,0,0,-73.37,150.47,11.8,1.4,354
04.12.2018,23:40,0,0,0,0,-74.57,162.27,11.6,1.8,353
04.12.2018,23:55,0,0,0,0,-75.15,175.39,11.3,2.1,353
05.12.2018,00:10,0,0,0,0,-75.18,-171.40,11.1,2.5,353
05.12.2018,00:25,0,0,0,0,-74.40,-158.50,10.9,2.2,351
05.12.2018,00:40,0,0,0,0,-73.03,-147.13,10.7,1.8,349
05.12.2018,00:55,0,0,0,0,-71.20,-137.53,10.5,1.5,345
05.12.2018,01:10,0,0,0,0,-69.03,-129.57,10.4,1.2,339
05.12.2018,01:25,0,0,0,0,-66.61,-122.97,10.3,1.1,341
05.12.2018,01:40,0,0,0,0,-64.03,-117.43,10.2,1.0,344
05.12.2018,01:55,0,0,0,0,-61.32,-112.72,10.1,1.0,348
05.12.2018,02:10,0,0,0,0,-58.52,-108.63,10.0,0.9,352
05.12.2018,02:25,0,0,0,0,-55.66,-105.03,9.9,0.9,356
05.12.2018,02:40,0,0,0,0,-52.75,-101.81,9.8,0.8,360
05.12.2018,02:55,0,0,0,0,-49.81,-98.87,9.8,0.8,4
05.12.2018,03:10,0,0,0,0,-46.84,-96.17,9.7,0.8,8
05.12.2018,03:25,0,0,0,0,-43.86,-93.65,9.6,0.7,7
05.12.2018,03:40,0,0,0,0,-40.88,-91.27,9.5,0.7,5
05.12.2018,03:55,0,0,0,0,-37.89,-89.00,9.5,0.7,4
05.12.2018,04:10,0,0,0,0,-34.90,-86.82,9.4,0.7,2
05.12.2018,04:25,0,0,0,0,-31.92,-84.70,9.4,0.7,0
05.12.2018,04:40,0,0,0,0,-28.95,-82.64,9.3,0.7,359
05.12.2018,04:55,0,0,0,0,-25.99,-80.60,9.3,0.7,358
05.12.2018,05:10,0,0,0,0,-23.05,-78.58,9.2,0.7,356
05.12.2018,05:25,0,0,0,0,-20.13,-76.58,9.1,0.6,352
05.12.2018,05:40,0,0,0,0,-17.24,-74.57,9.0,0.6,346
05.12.2018,05:55,0,0,0,0,-14.37,-72.54,8.9,0.5,338
05.12.2018,06:10,0,0,0,0,-11.53,-70.50,8.8,0.4,328
05.12.2018,06:25,0,0,0,0,-8.71,-68.42,8.8,0.5,326
05.12.2018,06:40,0,0,0,0,-5.78,-66.31,8.8,0.6,326
05.12.2018,06:55,0,0,0,0,-1.87,-64.15,8.8,0.7,325
05.12.2018,07:10,8,8,7,3,0.14,-61.93,8.9,0.8,326
05.12.2018,07:25,19,19,18,3,2.35,-59.65,9.2,1.1,334
05.12.2018,07:40,54,25,169,3,4.78,-57.29,9.7,1.3,339
05.12.2018,07:55,93,37,245,3,7.21,-54.86,10.3,1.6,342
05.12.2018,08:10,135,43,326,1,9.59,-52.34,11.0,1.9,345
05.12.2018,08:25,179,47,402,1,11.89,-49.72,12.2,1.6,343
05.12.2018,08:40,220,53,466,1,14.12,-47.01,13.5,1.3,341
05.12.2018,08:55,260,57,528,1,16.25,-44.18,14.8,1.0,338
05.12.2018,09:10,295,60,578,1,18.27,-41.23,16.1,0.8,333
05.12.2018,09:25,335,65,640,1,20.18,-38.17,17.0,0.7,333
05.12.2018,09:40,368,67,686,1,21.95,-34.99,17.8,0.7,333
05.12.2018,09:55,399,70,730,1,23.60,-31.68,18.5,0.6,335
05.12.2018,10:10,428,73,770,1,25.09,-28.24,19.2,0.6,336
05.12.2018,10:25,452,75,803,1,26.42,-24.69,19.6,0.4,348
05.12.2018,10:40,473,77,833,1,27.58,-21.03,20.0,0.3,11
05.12.2018,10:55,492,79,860,1,28.56,-17.26,20.3,0.3,48
05.12.2018,11:10,503,80,874,1,29.35,-13.40,20.6,0.3,83
05.12.2018,11:25,516,80,894,1,29.94,-9.47,20.7,0.5,131
05.12.2018,11:40,521,81,898,1,30.33,-5.49,20.9,0.8,149
05.12.2018,11:55,526,81,910,1,30.51,-1.48,21.0,1.2,157
05.12.2018,12:10,525,81,904,1,30.49,2.55,21.1,1.5,161
05.12.2018,12:25,523,81,907,1,30.25,6.55,21.3,1.4,158
05.12.2018,12:40,515,80,892,1,29.80,10.52,21.4,1.2,153
05.12.2018,12:55,502,79,874,1,29.16,14.44,21.6,1.1,147
05.12.2018,13:10,486,78,851,1,28.32,18.27,21.8,1.0,141
05.12.2018,13:25,466,76,824,1,27.29,22.01,21.8,1.0,139
05.12.2018,13:40,445,74,794,1,26.08,25.65,21.8,1.0,138
05.12.2018,13:55,417,71,754,1,24.71,29.17,21.7,1.0,136
05.12.2018,14:10,388,69,713,1,23.17,32.57,21.7,1.0,133
05.12.2018,14:25,356,65,667,1,21.49,35.85,21.6,0.7,89
05.12.2018,14:40,320,62,615,1,19.68,39.00,21.5,1.0,46
05.12.2018,14:55,284,58,562,1,17.74,42.03,21.4,1.6,28
05.12.2018,15:10,246,55,506,1,15.69,44.94,21.2,2.2,20
05.12.2018,15:25,208,51,449,1,13.53,47.74,20.6,1.7,23
05.12.2018,15:40,166,44,382,1,11.29,50.43,20.0,1.1,31
05.12.2018,15:55,125,42,308,1,8.96,53.02,19.3,0.6,53
05.12.2018,16:10,83,33,230,3,6.56,55.52,18.5,0.4,120
05.12.2018,16:25,44,21,146,3,4.13,57.93,17.5,0.5,141
05.12.2018,16:40,10,10,9,3,1.72,60.26,16.4,0.5,156
05.12.2018,16:55,0,0,0,0,-0.31,62.52,15.4,0.6,167
05.12.2018,17:10,0,0,0,0,-3.04,64.73,14.5,0.7,176
05.12.2018,17:25,0,0,0,0,-6.59,66.88,14.2,0.5,192
05.12.2018,17:40,0,0,0,0,-9.46,68.98,13.9,0.4,217
05.12.2018,17:55,0,0,0,0,-12.29,71.04,13.8,0.4,247
05.12.2018,18:10,0,0,0,0,-15.13,73.08,13.7,0.6,269
05.12.2018,18:25,0,0,0,0,-18.01,75.10,13.6,0.6,279
05.12.2018,18:40,0,0,0,0,-20.91,77.11,13.6,0.7,287
05.12.2018,18:55,0,0,0,0,-23.83,79.12,13.5,0.8,293
05.12.2018,19:10,0,0,0,0,-26.78,81.14,13.4,0.9,298
05.12.2018,19:25,0,0,0,0,-29.74,83.18,13.3,0.9,300
05.12.2018,19:40,0,0,0,0,-32.71,85.26,13.2,0.9,302
05.12.2018,19:55,0,0,0,0,-35.69,87.39,13.1,0.9,304
05.12.2018,20:10,0,0,0,0,-38.68,89.60,13.0,1.0,306
05.12.2018,20:25,0,0,0,0,-41.67,91.89,12.9,1.0,308
05.12.2018,20:40,0,0,0,0,-44.66,94.31,12.9,1.0,309
05.12.2018,20:55,0,0,0,0,-47.63,96.87,12.8,1.0,311
05.12.2018,21:10,0,0,0,0,-50.59,99.63,12.7,1.0,312
05.12.2018,21:25,0,0,0,0,-53.53,102.63,12.6,1.0,311
05.12.2018,21:40,0,0,0,0,-56.42,105.95,12.5,1.1,309
05.12.2018,21:55,0,0,0,0,-59.27,109.66,12.5,1.2,308
05.12.2018,22:10,0,0,0,0,-62.05,113.90,12.4,1.2,307
05.12.2018,22:25,0,0,0,0,-64.73,118.81,12.4,1.3,307
05.12.2018,22:40,0,0,0,0,-67.27,124.61,12.3,1.3,307
05.12.2018,22:55,0,0,0,0,-69.63,131.54,12.3,1.4,306
05.12.2018,23:10,0,0,0,0,-71.72,139.91,12.3,1.5,306
05.12.2018,23:25,0,0,0,0,-73.44,149.98,12.4,1.7,301
05.12.2018,23:40,0,0,0,0,-74.67,161.81,12.5,2.0,296
05.12.2018,23:55,0,0,0,0,-75.27,174.99,12.5,2.2,293
06.12.2018,00:10,0,0,0,0,-75.31,-171.70,12.6,2.5,291
06.12.2018,00:25,0,0,0,0,-74.54,-158.69,12.5,2.4,293
06.12.2018,00:40,0,0,0,0,-73.18,-147.22,12.4,2.4,295
06.12.2018,00:55,0,0,0,0,-71.35,-137.54,12.3,2.4,297
06.12.2018,01:10,0,0,0,0,-69.18,-129.54,12.2,2.4,300
06.12.2018,01:25,0,0,0,0,-66.76,-122.91,12.2,2.4,302
06.12.2018,01:40,0,0,0,0,-64.18,-117.36,12.2,2.5,305
06.12.2018,01:55,0,0,0,0,-61.47,-112.63,12.3,2.6,307
06.12.2018,02:10,0,0,0,0,-58.67,-108.54,12.3,2.6,309
06.12.2018,02:25,0,0,0,0,-55.80,-104.94,12.4,2.7,311
06.12.2018,02:40,0,0,0,0,-52.89,-101.72,12.4,2.7,313
06.12.2018,02:55,0,0,0,0,-49.95,-98.79,12.4,2.8,315
06.12.2018,03:10,0,0,0,0,-46.99,-96.09,12.4,2.8,317
06.12.2018,03:25,0,0,0,0,-44.01,-93.57,12.4,2.8,318
06.12.2018,03:40,0,0,0,0,-41.02,-91.20,12.4,2.9,319
06.12.2018,03:55,0,0,0,0,-38.03,-88.93,12.4,2.9,319
06.12.2018,04:10,0,0,0,0,-35.04,-86.75,12.4,2.9,320
06.12.2018,04:25,0,0,0,0,-32.06,-84.64,12.4,2.9,320
06.12.2018,04:40,0,0,0,0,-29.09,-82.57,12.3,3.0,321
06.12.2018,04:55,0,0,0,0,-26.13,-80.54,12.3,3.0,321
06.12.2018,05:10,0,0,0,0,-23.20,-78.53,12.3,3.0,321
06.12.2018,05:25,0,0,0,0,-20.28,-76.52,12.3,3.2,320
06.12.2018,05:40,0,0,0,0,-17.39,-74.52,12.4,3.3,319
06.12.2018,05:55,0,0,0,0,-14.52,-72.50,12.4,3.5,318
06.12.2018,06:10,0,0,0,0,-11.68,-70.45,12.4,3.6,318
06.12.2018,06:25,0,0,0,0,-8.86,-68.38,12.4,3.6,319
06.12.2018,06:40,0,0,0,0,-5.95,-66.27,12.4,3.7,320
06.12.2018,06:55,0,0,0,0,-2.10,-64.11,12.4,3.7,322
06.12.2018,07:10,8,8,7,3,0.04,-61.90,12.4,3.7,323
06.12.2018,07:25,18,18,18,3,2.21,-59.62,12.7,3.7,324
06.12.2018,07:40,55,23,185,3,4.63,-57.27,12.9,3.7,325
06.12.2018,07:55,96,33,266,3,7.06,-54.84,13.2,3.6,325
06.12.2018,08:10,137,34,348,1,9.43,-52.33,13.6,3.6,326
06.12.2018,08:25,180,40,416,1,11.74,-49.72,14.4,3.5,326
06.12.2018,08:40,221,44,481,1,13.96,-47.00,15.2,3.3,327
06.12.2018,08:55,261,47,545,1,16.09,-44.18,16.0,3.2,328
06.12.2018,09:10,300,51,602,1,18.12,-41.24,16.9,3.0,329
06.12.2018,09:25,337,54,657,1,20.02,-38.19,17.6,2.8,329
06.12.2018,09:40,373,57,708,1,21.80,-35.01,18.3,2.6,329
06.12.2018,09:55,403,59,750,1,23.45,-31.71,19.0,2.3,330
06.12.2018,10:10,431,61,790,1,24.94,-28.28,19.7,2.1,330
06.12.2018,10:25,457,63,825,1,26.27,-24.74,20.2,1.8,331
06.12.2018,10:40,479,65,856,1,27.44,-21.08,20.7,1.5,332
06.12.2018,10:55,498,66,882,1,28.42,-17.33,21.1,1.3,333
06.12.2018,11:10,512,67,902,1,29.21,-13.48,21.5,1.0,336
06.12.2018,11:25,524,68,918,1,29.81,-9.56,21.7,0.6,351
06.12.2018,11:40,530,68,926,1,30.20,-5.59,21.8,0.4,30
06.12.2018,11:55,535,68,932,1,30.39,-1.58,21.8,0.5,84
06.12.2018,12:10,535,69,933,1,30.37,2.43,21.9,0.8,107
06.12.2018,12:25,530,68,927,1,30.14,6.43,22.0,0.8,111
06.12.2018,12:40,521,67,914,1,29.70,10.39,22.2,0.7,115
06.12.2018,12:55,510,67,898,1,29.06,14.30,22.3,0.7,119
06.12.2018,13:10,493,65,875,1,28.23,18.13,22.4,0.6,123
06.12.2018,13:25,475,64,851,1,27.20,21.87,22.3,0.6,108
06.12.2018,13:40,449,62,814,1,26.00,25.50,22.3,0.6,91
06.12.2018,13:55,424,60,780,1,24.64,29.02,22.2,0.6,75
06.12.2018,14:10,395,58,738,1,23.11,32.42,22.2,0.7,64
06.12.2018,14:25,363,55,693,1,21.44,35.69,22.0,0.8,83
06.12.2018,14:40,329,52,644,1,19.63,38.84,21.9,0.9,100
06.12.2018,14:55,293,50,593,1,17.70,41.87,21.7,1.0,112
06.12.2018,15:10,253,46,535,1,15.65,44.79,21.5,1.2,120
06.12.2018,15:25,213,43,470,1,13.50,47.58,21.0,1.2,120
06.12.2018,15:40,171,39,404,1,11.26,50.28,20.4,1.1,119
06.12.2018,15:55,128,32,333,1,8.94,52.87,19.7,1.1,118
06.12.2018,16:10,86,30,249,3,6.55,55.36,19.0,1.0,116
06.12.2018,16:25,46,19,162,3,4.11,57.77,17.9,0.9,112
06.12.2018,16:40,10,10,9,3,1.71,60.11,16.8,0.9,108
06.12.2018,16:55,0,0,0,0,-0.31,62.37,15.8,0.9,104
06.12.2018,17:10,0,0,0,0,-3.04,64.57,14.8,0.9,99
06.12.2018,17:25,0,0,0,0,-6.59,66.72,14.4,0.9,102
06.12.2018,17:40,0,0,0,0,-9.46,68.82,14.1,0.9,104
06.12.2018,17:55,0,0,0,0,-12.28,70.89,13.9,0.9,107
06.12.2018,18:10,0,0,0,0,-15.12,72.92,13.7,0.9,109
06.12.2018,18:25,0,0,0,0,-18.00,74.94,13.6,0.8,102
06.12.2018,18:40,0,0,0,0,-20.89,76.95,13.4,0.8,94
06.12.2018,18:55,0,0,0,0,-23.82,78.95,13.2,0.8,85
06.12.2018,19:10,0,0,0,0,-26.76,80.97,13.0,0.8,77
06.12.2018,19:25,0,0,0,0,-29.72,83.01,12.8,0.7,74
06.12.2018,19:40,0,0,0,0,-32.69,85.08,12.7,0.7,71
06.12.2018,19:55,0,0,0,0,-35.67,87.21,12.5,0.7,66
06.12.2018,20:10,0,0,0,0,-38.66,89.40,12.3,0.7,60
06.12.2018,20:25,0,0,0,0,-41.65,91.69,12.2,1.0,31
06.12.2018,20:40,0,0,0,0,-44.64,94.09,12.1,1.5,18
06.12.2018,20:55,0,0,0,0,-47.61,96.65,11.9,2.0,12
06.12.2018,21:10,0,0,0,0,-50.58,99.39,11.8,2.5,8
06.12.2018,21:25,0,0,0,0,-53.51,102.38,11.6,2.0,9
06.12.2018,21:40,0,0,0,0,-56.41,105.67,11.5,1.5,10
06.12.2018,21:55,0,0,0,0,-59.26,109.36,11.4,1.0,12
06.12.2018,22:10,0,0,0,0,-62.05,113.57,11.2,0.5,20
06.12.2018,22:25,0,0,0,0,-64.74,118.45,11.1,0.4,15
06.12.2018,22:40,0,0,0,0,-67.29,124.21,10.9,0.4,8
06.12.2018,22:55,0,0,0,0,-69.66,131.11,10.8,0.3,359
06.12.2018,23:10,0,0,0,0,-71.77,139.44,10.7,0.3,346
06.12.2018,23:25,0,0,0,0,-73.51,149.50,10.5,0.4,296
06.12.2018,23:40,0,0,0,0,-74.76,161.34,10.3,0.7,275
06.12.2018,23:55,0,0,0,0,-75.39,174.58,10.1,1.1,266
07.12.2018,00:10,0,0,0,0,-75.44,-172.02,9.9,1.4,262
07.12.2018,00:25,0,0,0,0,-74.68,-158.90,9.8,1.5,265
07.12.2018,00:40,0,0,0,0,-73.32,-147.33,9.7,1.5,267
07.12.2018,00:55,0,0,0,0,-71.50,-137.58,9.6,1.6,270
07.12.2018,01:10,0,0,0,0,-69.33,-129.53,9.5,1.7,273
07.12.2018,01:25,0,0,0,0,-66.91,-122.87,9.5,1.8,276
07.12.2018,01:40,0,0,0,0,-64.32,-117.30,9.5,1.8,278
07.12.2018,01:55,0,0,0,0,-61.61,-112.56,9.4,1.9,281
07.12.2018,02:10,0,0,0,0,-58.81,-108.47,9.4,1.9,283
07.12.2018,02:25,0,0,0,0,-55.95,-104.87,9.3,1.9,284
07.12.2018,02:40,0,0,0,0,-53.03,-101.65,9.2,1.8,285
07.12.2018,02:55,0,0,0,0,-50.09,-98.72,9.1,1.8,286
07.12.2018,03:10,0,0,0,0,-47.13,-96.02,9.0,1.7,287
07.12.2018,03:25,0,0,0,0,-44.15,-93.50,8.9,1.7,288
07.12.2018,03:40,0,0,0,0,-41.16,-91.13,8.8,1.6,290
07.12.2018,03:55,0,0,0,0,-38.17,-88.87,8.7,1.6,291
07.12.2018,04:10,0,0,0,0,-35.18,-86.69,8.6,1.5,293
07.12.2018,04:25,0,0,0,0,-32.20,-84.58,8.5,1.5,294
07.12.2018,04:40,0,0,0,0,-29.23,-82.52,8.4,1.4,296
07.12.2018,04:55,0,0,0,0,-26.28,-80.49,8.3,1.4,298
07.12.2018,05:10,0,0,0,0,-23.34,-78.48,8.3,1.4,300
07.12.2018,05:25,0,0,0,0,-20.42,-76.48,8.2,1.4,308
07.12.2018,05:40,0,0,0,0,-17.53,-74.47,8.2,1.5,316
07.12.2018,05:55,0,0,0,0,-14.66,-72.45,8.1,1.6,322
07.12.2018,06:10,0,0,0,0,-11.83,-70.42,8.1,1.7,328
07.12.2018,06:25,0,0,0,0,-9.01,-68.35,8.2,1.9,330
07.12.2018,06:40,0,0,0,0,-6.11,-66.24,8.3,2.0,332
07.12.2018,06:55,0,0,0,0,-2.33,-64.08,8.4,2.1,334
07.12.2018,07:10,0,0,0,0,-0.06,-61.87,8.6,2.3,335
07.12.2018,07:25,16,16,15,3,2.07,-59.60,8.9,2.3,334
07.12.2018,07:40,53,23,178,3,4.49,-57.25,9.3,2.4,333
07.12.2018,07:55,94,33,261,3,6.91,-54.83,9.7,2.4,332
07.12.2018,08:10,135,35,344,1,9.29,-52.32,10.3,2.5,331
07.12.2018,08:25,177,41,411,1,11.59,-49.71,11.2,2.4,328
07.12.2018,08:40,219,46,478,1,13.82,-47.00,12.1,2.4,325
07.12.2018,08:55,260,49,540,1,15.95,-44.19,13.1,2.3,321
07.12.2018,09:10,298,53,596,1,17.97,-41.26,14.1,2.3,318
07.12.2018,09:25,336,56,655,1,19.88,-38.21,14.8,2.1,314
07.12.2018,09:40,371,60,706,1,21.66,-35.04,15.4,2.0,309
07.12.2018,09:55,402,62,750,1,23.30,-31.74,16.0,1.9,303
07.12.2018,10:10,430,64,789,1,24.80,-28.33,16.6,1.8,297
07.12.2018,10:25,456,66,824,1,26.13,-24.79,17.1,1.7,291
07.12.2018,10:40,478,67,855,1,27.30,-21.15,17.6,1.6,284
07.12.2018,10:55,496,68,881,1,28.28,-17.40,18.0,1.5,276
07.12.2018,11:10,511,69,901,1,29.08,-13.56,18.3,1.5,268
07.12.2018,11:25,521,70,915,1,29.68,-9.65,18.1,1.5,254
07.12.2018,11:40,529,70,926,1,30.08,-5.69,17.9,1.6,240
07.12.2018,11:55,533,71,931,1,30.27,-1.69,17.7,1.8,229
07.12.2018,12:10,533,71,931,1,30.26,2.32,17.6,2.0,220
07.12.2018,12:25,528,70,925,1,30.03,6.31,17.7,2.0,223
07.12.2018,12:40,521,70,914,1,29.60,10.27,18.0,1.9,227
07.12.2018,12:55,509,69,898,1,28.97,14.17,18.3,1.9,231
07.12.2018,13:10,493,68,876,1,28.14,17.99,18.6,1.9,234
07.12.2018,13:25,473,66,848,1,27.13,21.72,18.7,1.9,233
07.12.2018,13:40,450,64,816,1,25.93,25.35,18.8,1.8,231
07.12.2018,13:55,423,62,778,1,24.57,28.87,18.9,1.8,229
07.12.2018,14:10,395,60,739,1,23.05,32.27,18.9,1.7,227
07.12.2018,14:25,362,57,692,1,21.39,35.54,18.9,1.7,230
07.12.2018,14:40,328,54,644,1,19.59,38.69,18.8,1.6,234
07.12.2018,14:55,292,52,588,1,17.66,41.72,18.7,1.6,239
07.12.2018,15:10,253,48,530,1,15.62,44.64,18.6,1.6,243
07.12.2018,15:25,212,44,468,1,13.48,47.43,18.2,1.5,249
07.12.2018,15:40,171,40,403,1,11.24,50.13,17.8,1.5,254
07.12.2018,15:55,128,34,332,1,8.92,52.72,17.2,1.6,260
07.12.2018,16:10,86,30,248,3,6.53,55.21,16.6,1.6,265
07.12.2018,16:25,46,20,161,3,4.11,57.63,15.8,1.8,272
07.12.2018,16:40,10,10,9,3,1.71,59.96,15.0,2.0,277
07.12.2018,16:55,0,0,0,0,-0.31,62.22,14.2,2.2,281
07.12.2018,17:10,0,0,0,0,-3.04,64.42,13.5,2.5,284
07.12.2018,17:25,0,0,0,0,-6.58,66.57,13.3,2.6,282
07.12.2018,17:40,0,0,0,0,-9.45,68.67,13.2,2.8,279
07.12.2018,17:55,0,0,0,0,-12.27,70.74,13.2,2.9,277
07.12.2018,18:10,0,0,0,0,-15.11,72.77,13.2,3.0,276
07.12.2018,18:25,0,0,0,0,-17.98,74.79,13.2,3.2,288
07.12.2018,18:40,0,0,0,0,-20.87,76.79,13.3,3.5,299
07.12.2018,18:55,0,0,0,0,-23.79,78.79,13.3,3.8,308
07.12.2018,19:10,0,0,0,0,-26.74,80.80,13.3,4.3,316
07.12.2018,19:25,0,0,0,0,-29.69,82.84,13.4,4.3,316
07.12.2018,19:40,0,0,0,0,-32.67,84.91,13.4,4.3,317
07.12.2018,19:55,0,0,0,0,-35.65,87.03,13.4,4.3,317
07.12.2018,20:10,0,0,0,0,-38.64,89.22,13.4,4.3,318
07.12.2018,20:25,0,0,0,0,-41.63,91.49,13.4,4.3,318
07.12.2018,20:40,0,0,0,0,-44.61,93.89,13.4,4.3,318
07.12.2018,20:55,0,0,0,0,-47.59,96.43,13.3,4.3,319
07.12.2018,21:10,0,0,0,0,-50.55,99.16,13.3,4.3,320
07.12.2018,21:25,0,0,0,0,-53.49,102.13,13.3,4.2,319
07.12.2018,21:40,0,0,0,0,-56.40,105.40,13.2,4.2,319
07.12.2018,21:55,0,0,0,0,-59.25,109.07,13.2,4.2,319
07.12.2018,22:10,0,0,0,0,-62.04,113.26,13.1,4.2,318
07.12.2018,22:25,0,0,0,0,-64.74,118.11,13.1,4.1,318
07.12.2018,22:40,0,0,0,0,-67.30,123.83,13.0,4.1,318
07.12.2018,22:55,0,0,0,0,-69.69,130.69,13.0,4.1,317
07.12.2018,23:10,0,0,0,0,-71.81,138.99,13.0,4.1,317
07.12.2018,23:25,0,0,0,0,-73.57,149.02,13.0,4.1,316
07.12.2018,23:40,0,0,0,0,-74.84,160.86,13.1,4.2,316
07.12.2018,23:55,0,0,0,0,-75.49,174.17,13.2,4.2,315
08.12.2018,00:10,0,0,0,0,-75.55,-172.36,13.2,4.3,314
08.12.2018,00:25,0,0,0,0,-74.81,-159.13,13.1,4.2,314
08.12.2018,00:40,0,0,0,0,-73.46,-147.45,13.0,4.1,314
08.12.2018,00:55,0,0,0,0,-71.64,-137.63,12.8,4.1,313
08.12.2018,01:10,0,0,0,0,-69.47,-129.53,12.7,4.0,313
08.12.2018,01:25,0,0,0,0,-67.06,-122.84,12.7,4.0,314
08.12.2018,01:40,0,0,0,0,-64.47,-117.25,12.6,4.1,315
08.12.2018,01:55,0,0,0,0,-61.75,-112.51,12.6,4.2,315
08.12.2018,02:10,0,0,0,0,-58.95,-108.41,12.5,4.2,316
08.12.2018,02:25,0,0,0,0,-56.08,-104.81,12.4,4.2,316
08.12.2018,02:40,0,0,0,0,-53.17,-101.58,12.3,4.2,316
08.12.2018,02:55,0,0,0,0,-50.23,-98.65,12.2,4.2,316
08.12.2018,03:10,0,0,0,0,-47.26,-95.96,12.2,4.1,317
08.12.2018,03:25,0,0,0,0,-44.28,-93.44,12.1,4.1,317
08.12.2018,03:40,0,0,0,0,-41.30,-91.07,12.0,4.0,317
08.12.2018,03:55,0,0,0,0,-38.31,-88.81,12.0,3.9,317
08.12.2018,04:10,0,0,0,0,-35.32,-86.64,11.9,3.9,317
08.12.2018,04:25,0,0,0,0,-32.34,-84.53,11.8,3.8,317
08.12.2018,04:40,0,0,0,0,-29.37,-82.47,11.7,3.7,317
08.12.2018,04:55,0,0,0,0,-26.41,-80.44,11.6,3.6,317
08.12.2018,05:10,0,0,0,0,-23.48,-78.44,11.6,3.5,317
08.12.2018,05:25,0,0,0,0,-20.56,-76.44,11.6,3.6,310
08.12.2018,05:40,0,0,0,0,-17.67,-74.44,11.6,3.7,303
08.12.2018,05:55,0,0,0,0,-14.80,-72.42,11.6,3.9,297
08.12.2018,06:10,0,0,0,0,-11.97,-70.38,11.6,4.1,291
08.12.2018,06:25,0,0,0,0,-9.15,-68.32,11.4,3.7,294
08.12.2018,06:40,0,0,0,0,-6.27,-66.21,11.1,3.3,298
08.12.2018,06:55,0,0,0,0,-2.57,-64.06,10.9,3.0,302
08.12.2018,07:10,0,0,0,0,-0.15,-61.86,10.7,2.6,308
08.12.2018,07:25,14,14,13,3,1.94,-59.58,10.9,2.5,313
08.12.2018,07:40,50,21,170,3,4.35,-57.24,11.1,2.5,317
08.12.2018,07:55,89,32,252,3,6.77,-54.82,11.5,2.4,322
08.12.2018,08:10,130,37,330,1,9.14,-52.32,12.0,2.4,327
08.12.2018,08:25,171,40,400,1,11.45,-49.72,12.8,2.3,331
08.12.2018,08:40,213,45,466,1,13.67,-47.01,13.7,2.3,336
08.12.2018,08:55,248,55,511,1,15.80,-44.20,14.6,2.2,342
08.12.2018,09:10,269,61,530,1,17.83,-41.28,15.5,2.2,347
08.12.2018,09:25,308,61,594,1,19.73,-38.24,16.0,1.9,353
08.12.2018,09:40,336,67,629,1,21.52,-35.07,16.5,1.7,1
08.12.2018,09:55,359,89,648,1,23.16,-31.79,17.0,1.5,11
08.12.2018,10:10,422,96,755,1,24.66,-28.38,17.4,1.4,23
08.12.2018,10:25,452,71,814,1,26.00,-24.85,17.8,1.3,38
08.12.2018,10:40,462,82,817,1,27.17,-21.21,18.1,1.3,54
08.12.2018,10:55,464,92,809,1,28.16,-17.47,18.4,1.4,68
08.12.2018,11:10,460,97,795,1,28.96,-13.65,18.6,1.6,79
08.12.2018,11:25,473,111,808,1,29.56,-9.74,18.4,1.8,83
08.12.2018,11:40,516,114,881,1,29.97,-5.79,18.2,2.0,85
08.12.2018,11:55,479,109,817,1,30.17,-1.80,18.0,2.2,88
08.12.2018,12:10,489,102,838,1,30.16,2.20,17.9,2.3,90
08.12.2018,12:25,514,102,883,1,29.94,6.19,18.0,2.3,92
08.12.2018,12:40,496,76,869,1,29.51,10.14,18.2,2.3,96
08.12.2018,12:55,488,80,854,1,28.89,14.03,18.4,2.3,99
08.12.2018,13:10,466,78,820,1,28.07,17.85,18.5,2.3,102
08.12.2018,13:25,451,69,807,1,27.06,21.58,18.6,2.2,104
08.12.2018,13:40,423,69,761,1,25.87,25.21,18.6,2.1,106
08.12.2018,13:55,397,67,724,1,24.52,28.72,18.5,2.0,108
08.12.2018,14:10,364,67,673,1,23.00,32.12,18.4,1.9,110
08.12.2018,14:25,329,69,616,1,21.34,35.39,18.3,1.9,110
08.12.2018,14:40,296,66,567,1,19.55,38.55,18.2,1.8,111
08.12.2018,14:55,259,62,510,1,17.63,41.58,18.1,1.7,111
