Month,Day,Hour,Irradiance,Temperature,
8;11;9;318;11.4;
8;11;10;546;14.0;
8;11;11;733;16.4;
8;11;12;871;18.4;
8;11;13;929;20.0;
8;11;14;882;20.9;
8;11;15;776;21.4;
8;11;16;587;21.1;
8;11;17;344;19.9;
8;11;18;58;18.0;
8;11;19;0;17.1;
8;11;20;0;16.1;
8;11;21;0;15.2;
8;11;22;0;14.3;
8;11;23;0;13.4;
8;11;24;0;12.4;
8;12;1;0;11.6;
8;12;2;0;10.7;
8;12;3;0;9.9;
8;12;4;0;9.0;
8;12;5;0;8.1;
8;12;6;0;7.2;
8;12;7;0;6.4;
8;12;8;59;7.7;
8;12;9;249;9.9;
8;12;10;483;12.4;
8;12;11;719;15.0;
8;12;12;838;17.1;
8;12;13;872;18.7;
8;12;14;841;19.7;
8;12;15;764;20.2;
8;12;16;582;20.0;
8;12;17;348;19.0;
8;12;18;115;17.3;
8;12;19;0;16.5;
8;12;20;0;15.6;
8;12;21;0;14.7;
8;12;22;0;13.8;
8;12;23;0;12.9;
8;12;24;0;12.1;
8;13;1;0;11.3;
8;13;2;0;10.5;
8;13;3;0;9.8;
8;13;4;0;9.0;
8;13;5;0;8.2;
8;13;6;0;7.4;
8;13;7;0;6.6;
8;13;8;78;8.4;
8;13;9;377;11.8;
8;13;10;613;14.7;
8;13;11;799;17.2;
8;13;12;877;19.1;
8;13;13;905;20.4;
8;13;14;878;21.2;
8;13;15;784;21.6;
8;13;16;579;21.2;
8;13;17;333;20.0;
8;13;18;105;18.1;
8;13;19;0;17.1;
8;13;20;0;16.2;
8;13;21;0;15.2;
8;13;22;0;14.2;
8;13;23;0;13.2;
8;13;24;0;12.3;
8;14;1;0;11.4;
8;14;2;0;10.5;
8;14;3;0;9.5;
8;14;4;0;8.6;
8;14;5;0;7.7;
8;14;6;0;6.8;
8;14;7;0;5.9;
8;14;8;115;8.5;
8;14;9;336;11.0;
8;14;10;543;13.4;
8;14;11;766;15.8;
8;14;12;893;17.9;
8;14;13;944;19.4;
8;14;14;900;20.3;
8;14;15;789;20.7;
8;14;16;599;20.4;
8;14;17;376;19.3;
8;14;18;52;17.2;
8;14;19;0;16.3;
8;14;20;0;15.4;
8;14;21;0;14.4;
8;14;22;0;13.5;
8;14;23;0;12.5;
8;14;24;0;11.6;
8;15;1;0;10.8;
8;15;2;0;9.9;
8;15;3;0;9.1;
8;15;4;0;8.2;
8;15;5;0;7.4;
8;15;6;0;6.5;
8;15;7;0;5.7;
8;15;8;128;8.6;
8;15;9;375;11.4;
8;15;10;611;14.1;
8;15;11;791;16.4;
8;15;12;898;18.3;
8;15;13;954;19.8;
8;15;14;910;20.6;
8;15;15;761;20.9;
8;15;16;611;20.5;
8;15;17;375;19.3;
8;15;18;83;17.3;
8;15;19;0;16.4;
8;15;20;0;15.6;
8;15;21;0;14.7;
8;15;22;0;13.9;
8;15;23;0;13.0;
8;15;24;0;12.1;
8;16;1;0;11.5;
8;16;2;0;10.8;
8;16;3;0;10.1;
8;16;4;0;9.4;
8;16;5;0;8.8;
8;16;6;0;8.1;
8;16;7;0;7.4;
8;16;8;46;8.5;
8;16;9;267;11.0;
8;16;10;505;13.7;
8;16;11;723;16.3;
8;16;12;832;18.4;
8;16;13;883;19.9;
8;16;14;868;21.0;
8;16;15;775;21.5;
8;16;16;610;21.5;
8;16;17;352;20.4;
8;16;18;105;18.7;
8;16;19;0;17.9;
8;16;20;0;17.1;
8;16;21;0;16.3;
8;16;22;0;15.5;
8;16;23;0;14.7;
8;16;24;0;13.9;
8;17;1;0;13.2;
8;17;2;0;12.5;
8;17;3;0;11.8;
8;17;4;0;11.1;
8;17;5;0;10.3;
8;17;6;0;9.6;
8;17;7;0;8.9;
8;17;8;98;11.1;
8;17;9;310;13.5;
8;17;10;588;16.4;
8;17;11;694;18.5;
8;17;12;825;20.3;
8;17;13;859;21.7;
8;17;14;829;22.5;
8;17;15;712;22.8;
8;17;16;564;22.6;
8;17;17;311;21.4;
8;17;18;116;19.7;
8;17;19;0;18.8;
8;17;20;0;17.9;
8;17;21;0;16.9;
8;17;22;0;16.0;
8;17;23;0;15.1;
8;17;24;0;14.2;
8;18;1;0;13.4;
8;18;2;0;12.6;
8;18;3;0;11.7;
8;18;4;0;10.9;
8;18;5;0;10.1;
8;18;6;0;9.2;
8;18;7;0;8.4;
8;18;8;135;11.5;
8;18;9;386;14.3;
8;18;10;625;17.1;
8;18;11;812;19.5;
8;18;12;924;21.5;
8;18;13;970;23.0;
8;18;14;924;23.9;
8;18;15;812;24.2;
8;18;16;625;23.9;
8;18;17;386;22.7;
8;18;18;135;20.7;
8;18;19;0;19.6;
8;18;20;0;18.5;
8;18;21;0;17.4;
8;18;22;0;16.3;
8;18;23;0;15.2;
8;18;24;0;14.1;
8;19;1;0;13.2;
8;19;2;0;12.2;
8;19;3;0;11.2;
8;19;4;0;10.2;
8;19;5;0;9.2;
8;19;6;0;8.2;
8;19;7;0;7.2;
8;19;8;81;9.0;
8;19;9;390;12.5;
8;19;10;632;15.4;
8;19;11;820;18.0;
8;19;12;935;20.0;
8;19;13;961;21.5;
8;19;14;914;22.3;
8;19;15;791;22.6;
8;19;16;627;22.3;
8;19;17;384;21.1;
8;19;18;47;18.9;
8;19;19;0;17.9;
8;19;20;0;16.9;
8;19;21;0;15.9;
8;19;22;0;14.9;
8;19;23;0;13.9;
8;19;24;0;12.9;
8;20;1;0;12.1;
8;20;2;0;11.3;
8;20;3;0;10.4;
8;20;4;0;9.6;
8;20;5;0;8.7;
8;20;6;0;7.9;
8;20;7;0;7.1;
8;20;8;109;9.5;
8;20;9;294;11.6;
8;20;10;510;13.9;
8;20;11;688;16.1;
8;20;12;805;17.9;
8;20;13;857;19.3;
8;20;14;815;20.2;
8;20;15;737;20.6;
8;20;16;477;20.1;
8;20;17;319;19.0;
8;20;18;120;17.4;
8;20;19;0;16.4;
8;20;20;0;15.5;
8;20;21;0;14.5;
8;20;22;0;13.5;
8;20;23;0;12.6;
8;20;24;0;11.6;
8;21;1;0;10.7;
8;21;2;0;9.8;
8;21;3;0;8.9;
8;21;4;0;8.0;
8;21;5;0;7.1;
8;21;6;0;6.2;
8;21;7;0;5.2;
8;21;8;101;7.5;
8;21;9;338;10.2;
8;21;10;604;13.1;
8;21;11;833;15.8;
8;21;12;928;17.8;
8;21;13;950;19.3;
8;21;14;921;20.2;
8;21;15;810;20.6;
8;21;16;630;20.3;
8;21;17;366;19.1;
8;21;18;43;16.9;
8;21;19;0;16.0;
8;21;20;0;15.0;
8;21;21;0;14.1;
8;21;22;0;13.1;
8;21;23;0;12.2;
8;21;24;0;11.3;
8;22;1;0;10.5;
8;22;2;0;9.6;
8;22;3;0;8.8;
8;22;4;0;8.0;
8;22;5;0;7.1;
8;22;6;0;6.3;
8;22;7;0;5.4;
8;22;8;87;7.4;
8;22;9;361;10.6;
8;22;10;611;13.5;
8;22;11;767;15.9;
8;22;12;888;17.8;
8;22;13;933;19.3;
8;22;14;886;20.2;
8;22;15;781;20.5;
8;22;16;582;20.1;
8;22;17;394;19.0;
8;22;18;133;17.2;
8;22;19;0;16.3;
8;22;20;0;15.4;
8;22;21;0;14.4;
8;22;22;0;13.5;
8;22;23;0;12.5;
8;22;24;0;11.6;
8;23;1;0;10.8;
8;23;2;0;10.0;
8;23;3;0;9.2;
8;23;4;0;8.3;
8;23;5;0;7.5;
8;23;6;0;6.7;
8;23;7;0;5.9;
8;23;8;154;9.4;
8;23;9;396;12.1;
8;23;10;598;14.6;
8;23;11;774;16.8;
8;23;12;877;18.5;
8;23;13;915;19.9;
8;23;14;871;20.6;
8;23;15;784;21.0;
8;23;16;592;20.6;
8;23;17;407;19.5;
8;23;18;127;17.6;
8;23;19;0;16.7;
8;23;20;0;15.8;
8;23;21;0;14.9;
8;23;22;0;14.0;
8;23;23;0;13.0;
8;23;24;0;12.1;
8;24;1;0;11.4;
8;24;2;0;10.7;
8;24;3;0;10.0;
8;24;4;0;9.3;
8;24;5;0;8.6;
8;24;6;0;7.9;
8;24;7;0;7.2;
8;24;8;87;9.2;
8;24;9;373;12.5;
8;24;10;609;15.4;
8;24;11;783;17.9;
8;24;12;881;19.8;
8;24;13;908;21.2;
8;24;14;883;22.1;
8;24;15;723;22.3;
8;24;16;600;22.0;
8;24;17;411;21.1;
8;24;18;160;19.4;
8;24;19;0;18.2;
8;24;20;0;17.1;
8;24;21;0;16.0;
8;24;22;0;14.9;
8;24;23;0;13.7;
8;24;24;0;12.6;
8;25;1;0;11.6;
8;25;2;0;10.5;
8;25;3;0;9.5;
8;25;4;0;8.4;
8;25;5;0;7.3;
8;25;6;0;6.2;
8;25;7;0;5.2;
8;25;8;152;8.6;
8;25;9;433;11.8;
8;25;10;672;14.7;
8;25;11;859;17.2;
8;25;12;970;19.1;
8;25;13;1018;20.6;
8;25;14;980;21.5;
8;25;15;868;21.9;
8;25;16;681;21.5;
8;25;17;422;20.2;
8;25;18;163;18.2;
8;25;19;0;17.2;
8;25;20;0;16.1;
8;25;21;0;15.1;
8;25;22;0;14.0;
8;25;23;0;13.0;
8;25;24;0;11.9;
8;26;1;0;11.2;
8;26;2;0;10.4;
8;26;3;0;9.6;
8;26;4;0;8.8;
8;26;5;0;8.0;
8;26;6;0;7.2;
8;26;7;0;6.4;
8;26;8;139;9.5;
8;26;9;406;12.6;
8;26;10;640;15.4;
8;26;11;808;17.8;
8;26;12;913;19.6;
8;26;13;959;21.1;
8;26;14;926;21.9;
8;26;15;823;22.3;
8;26;16;651;22.0;
8;26;17;440;21.0;
8;26;18;104;18.9;
8;26;19;0;17.8;
8;26;20;0;16.8;
8;26;21;0;15.7;
8;26;22;0;14.6;
8;26;23;0;13.6;
8;26;24;0;12.5;
8;27;1;0;11.6;
8;27;2;0;10.7;
8;27;3;0;9.7;
8;27;4;0;8.8;
8;27;5;0;7.8;
8;27;6;0;6.9;
8;27;7;0;5.9;
8;27;8;174;9.9;
8;27;9;448;13.0;
8;27;10;657;15.6;
8;27;11;836;17.9;
8;27;12;936;19.7;
8;27;13;982;21.1;
8;27;14;940;21.9;
8;27;15;817;22.2;
8;27;16;614;21.6;
8;27;17;389;20.3;
8;27;18;167;18.4;
8;27;19;0;17.4;
8;27;20;0;16.3;
8;27;21;0;15.2;
8;27;22;0;14.1;
8;27;23;0;13.0;
8;27;24;0;11.9;
8;28;1;0;11.0;
8;28;2;0;10.1;
8;28;3;0;9.2;
8;28;4;0;8.3;
8;28;5;0;7.4;
8;28;6;0;6.5;
8;28;7;0;5.6;
8;28;8;114;8.2;
8;28;9;333;10.8;
8;28;10;598;13.6;
8;28;11;811;16.3;
8;28;12;954;18.6;
8;28;13;1009;20.3;
8;28;14;980;21.4;
8;28;15;879;21.9;
8;28;16;686;21.8;
8;28;17;429;20.6;
8;28;18;149;18.7;
8;28;19;0;17.6;
8;28;20;0;16.5;
8;28;21;0;15.3;
8;28;22;0;14.2;
8;28;23;0;13.1;
8;28;24;0;12.0;
8;29;1;0;11.0;
8;29;2;0;10.0;
8;29;3;0;9.0;
8;29;4;0;7.9;
8;29;5;0;6.9;
8;29;6;0;5.9;
8;29;7;0;4.8;
8;29;8;184;9.0;
8;29;9;463;12.2;
8;29;10;716;15.2;
8;29;11;912;17.8;
8;29;12;1028;19.8;
8;29;13;1069;21.3;
8;29;14;1016;22.2;
8;29;15;900;22.5;
8;29;16;716;22.1;
8;29;17;463;20.8;
8;29;18;182;18.7;
8;29;19;0;17.6;
8;29;20;0;16.6;
8;29;21;0;15.5;
8;29;22;0;14.4;
8;29;23;0;13.4;
8;29;24;0;12.3;
8;30;1;0;11.6;
8;30;2;0;10.8;
8;30;3;0;10.0;
8;30;4;0;9.2;
8;30;5;0;8.4;
8;30;6;0;7.7;
8;30;7;0;6.9;
8;30;8;131;9.9;
8;30;9;425;13.3;
8;30;10;635;16.1;
8;30;11;829;18.6;
8;30;12;947;20.7;
8;30;13;983;22.1;
8;30;14;943;23.1;
8;30;15;853;23.5;
8;30;16;697;23.4;
8;30;17;470;22.3;
8;30;18;149;20.3;
8;30;19;0;19.1;
8;30;20;0;17.8;
8;30;21;0;16.6;
8;30;22;0;15.3;
8;30;23;0;14.1;
8;30;24;0;12.8;
8;31;1;0;11.7;
8;31;2;0;10.5;
8;31;3;0;9.3;
8;31;4;0;8.1;
8;31;5;0;7.0;
8;31;6;0;5.8;
8;31;7;0;4.6;
8;31;8;195;9.0;
8;31;9;478;12.2;
8;31;10;734;15.2;
8;31;11;932;17.8;
8;31;12;1048;19.9;
8;31;13;1080;21.3;
8;31;14;1034;22.2;
8;31;15;922;22.5;
8;31;16;728;22.1;
8;31;17;478;20.7;
8;31;18;191;18.6;
8;31;19;0;17.6;
8;31;20;0;16.6;
8;31;21;0;15.6;
8;31;22;0;14.7;
8;31;23;0;13.7;
8;31;24;0;12.7;
9;1;1;0;12.1;
9;1;2;0;11.6;
9;1;3;0;11.0;
9;1;4;0;10.4;
9;1;5;0;9.8;
9;1;6;0;9.2;
9;1;7;0;8.6;
9;1;8;97;10.6;
9;1;9;326;12.9;
9;1;10;602;15.6;
9;1;11;822;18.0;
9;1;12;938;19.9;
9;1;13;988;21.4;
9;1;14;968;22.4;
9;1;15;838;22.8;
9;1;16;647;22.5;
9;1;17;468;21.7;
9;1;18;198;20.2;
9;1;19;0;19.3;
9;1;20;0;18.4;
9;1;21;0;17.5;
9;1;22;0;16.5;
9;1;23;0;15.6;
9;1;24;0;14.7;
9;2;1;0;13.9;
9;2;2;0;13.0;
9;2;3;0;12.2;
9;2;4;0;11.3;
9;2;5;0;10.5;
9;2;6;0;9.6;
9;2;7;0;8.8;
9;2;8;110;10.9;
9;2;9;339;13.2;
9;2;10;591;15.7;
9;2;11;813;18.0;
9;2;12;932;19.9;
9;2;13;987;21.3;
9;2;14;969;22.2;
9;2;15;856;22.6;
9;2;16;680;22.5;
9;2;17;391;21.4;
9;2;18;160;19.8;
9;2;19;0;18.9;
9;2;20;0;18.0;
9;2;21;0;17.0;
9;2;22;0;16.1;
9;2;23;0;15.2;
9;2;24;0;14.3;
9;3;1;0;13.5;
9;3;2;0;12.7;
9;3;3;0;11.9;
9;3;4;0;11.1;
9;3;5;0;10.3;
9;3;6;0;9.5;
9;3;7;0;8.7;
9;3;8;181;12.3;
9;3;9;440;14.8;
9;3;10;697;17.3;
9;3;11;903;19.6;
9;3;12;1031;21.4;
9;3;13;1075;22.8;
9;3;14;1037;23.6;
9;3;15;909;23.9;
9;3;16;708;23.6;
9;3;17;478;22.6;
9;3;18;71;20.5;
9;3;19;0;19.5;
9;3;20;0;18.6;
9;3;21;0;17.6;
9;3;22;0;16.7;
9;3;23;0;15.7;
9;3;24;0;14.7;
9;4;1;0;14.0;
9;4;2;0;13.1;
9;4;3;0;12.3;
9;4;4;0;11.4;
9;4;5;0;10.6;
9;4;6;0;9.7;
9;4;7;0;8.9;
9;4;8;201;12.8;
9;4;9;468;15.4;
9;4;10;708;17.8;
9;4;11;849;19.7;
9;4;12;958;21.2;
9;4;13;976;22.3;
9;4;14;927;22.9;
9;4;15;800;23.0;
9;4;16;602;22.4;
9;4;17;330;21.1;
9;4;18;147;19.4;
9;4;19;0;18.5;
9;4;20;0;17.5;
9;4;21;0;16.6;
9;4;22;0;15.7;
9;4;23;0;14.7;
9;4;24;0;13.8;
9;5;1;0;13.0;
9;5;2;0;12.2;
9;5;3;0;11.5;
9;5;4;0;10.7;
9;5;5;0;9.9;
9;5;6;0;9.1;
9;5;7;0;8.4;
9;5;8;185;12.0;
9;5;9;460;14.7;
9;5;10;671;17.0;
9;5;11;831;18.9;
9;5;12;931;20.5;
9;5;13;955;21.6;
9;5;14;931;22.3;
9;5;15;815;22.5;
9;5;16;638;22.1;
9;5;17;373;21.0;
9;5;18;165;19.3;
9;5;19;0;18.2;
9;5;20;0;17.1;
9;5;21;0;16.0;
9;5;22;0;14.9;
9;5;23;0;13.9;
9;5;24;0;12.8;
9;6;1;0;11.8;
9;6;2;0;10.8;
9;6;3;0;9.8;
9;6;4;0;8.8;
9;6;5;0;7.9;
9;6;6;0;6.9;
9;6;7;0;5.9;
9;6;8;160;9.1;
9;6;9;384;11.3;
9;6;10;612;13.5;
9;6;11;827;15.7;
9;6;12;961;17.5;
9;6;13;1003;18.8;
9;6;14;964;19.7;
9;6;15;843;20.0;
9;6;16;684;19.8;
9;6;17;420;18.7;
9;6;18;149;16.9;
9;6;19;0;16.0;
9;6;20;0;15.1;
9;6;21;0;14.1;
9;6;22;0;13.2;
9;6;23;0;12.2;
9;6;24;0;11.3;
9;7;1;0;10.6;
9;7;2;0;9.9;
9;7;3;0;9.2;
9;7;4;0;8.4;
9;7;5;0;7.7;
9;7;6;0;7.0;
9;7;7;0;6.3;
9;7;8;182;9.9;
9;7;9;442;12.5;
9;7;10;680;14.9;
9;7;11;865;17.0;
9;7;12;990;18.8;
9;7;13;1028;20.1;
9;7;14;993;20.9;
9;7;15;898;21.3;
9;7;16;695;21.0;
9;7;17;419;19.8;
9;7;18;190;18.1;
9;7;19;0;17.1;
9;7;20;0;16.0;
9;7;21;0;15.0;
9;7;22;0;14.0;
9;7;23;0;12.9;
9;7;24;0;11.9;
9;8;1;0;11.0;
9;8;2;0;10.1;
9;8;3;0;9.2;
9;8;4;0;8.2;
9;8;5;0;7.3;
9;8;6;0;6.4;
9;8;7;0;5.5;
9;8;8;175;9.0;
9;8;9;430;11.5;
9;8;10;675;13.9;
9;8;11;861;16.0;
9;8;12;984;17.8;
9;8;13;1031;19.1;
9;8;14;1003;19.9;
9;8;15;881;20.2;
9;8;16;682;19.9;
9;8;17;458;18.9;
9;8;18;115;17.0;
9;8;19;0;15.9;
9;8;20;0;14.9;
9;8;21;0;13.9;
9;8;22;0;12.9;
9;8;23;0;11.9;
9;8;24;0;10.9;
9;9;1;0;10.2;
9;9;2;0;9.3;
9;9;3;0;8.5;
9;9;4;0;7.7;
9;9;5;0;6.9;
9;9;6;0;6.1;
9;9;7;0;5.3;
9;9;8;146;8.2;
9;9;9;373;10.4;
9;9;10;626;12.9;
9;9;11;866;15.3;
9;9;12;1000;17.2;
9;9;13;1053;18.7;
9;9;14;1009;19.6;
9;9;15;901;20.1;
9;9;16;722;19.9;
9;9;17;421;18.8;
9;9;18;126;16.9;
9;9;19;0;15.9;
9;9;20;0;14.8;
9;9;21;0;13.8;
9;9;22;0;12.8;
9;9;23;0;11.7;
9;9;24;0;10.7;
9;10;1;0;9.8;
9;10;2;0;8.8;
9;10;3;0;7.9;
9;10;4;0;6.9;
9;10;5;0;6.0;
9;10;6;0;5.0;
9;10;7;0;4.0;
9;10;8;125;6.5;
9;10;9;395;9.2;
9;10;10;670;11.8;
9;10;11;888;14.3;
9;10;12;1019;16.2;
9;10;13;1067;17.7;
9;10;14;1029;18.6;
9;10;15;898;18.9;
9;10;16;708;18.7;
9;10;17;449;17.6;
9;10;18;103;15.6;
9;10;19;0;14.7;
9;10;20;0;13.8;
9;10;21;0;12.9;
9;10;22;0;12.0;
9;10;23;0;11.1;
9;10;24;0;10.2;
9;11;1;0;9.5;
9;11;2;0;8.7;
9;11;3;0;8.0;
9;11;4;0;7.2;
9;11;5;0;6.5;
9;11;6;0;5.7;
9;11;7;0;5.0;
9;11;8;193;8.8;
9;11;9;431;11.2;
9;11;10;637;13.4;
9;11;11;853;15.5;
9;11;12;969;17.2;
9;11;13;1008;18.5;
9;11;14;951;19.2;
9;11;15;867;19.6;
9;11;16;702;19.4;
9;11;17;417;18.2;
9;11;18;193;16.6;
9;11;19;0;15.6;
9;11;20;0;14.6;
9;11;21;0;13.6;
9;11;22;0;12.7;
9;11;23;0;11.7;
9;11;24;0;10.7;
9;12;1;0;9.9;
9;12;2;0;9.1;
9;12;3;0;8.3;
9;12;4;0;7.4;
9;12;5;0;6.6;
9;12;6;0;5.8;
9;12;7;0;4.9;
9;12;8;125;7.4;
9;12;9;466;10.8;
9;12;10;717;13.6;
9;12;11;909;15.9;
9;12;12;1032;17.8;
9;12;13;1065;19.1;
9;12;14;1017;20.0;
9;12;15;908;20.3;
9;12;16;700;19.9;
9;12;17;466;18.8;
9;12;18;192;17.0;
9;12;19;0;16.2;
9;12;20;0;15.3;
9;12;21;0;14.4;
9;12;22;0;13.6;
9;12;23;0;12.7;
9;12;24;0;11.9;
9;13;1;0;11.2;
9;13;2;0;10.6;
9;13;3;0;9.9;
9;13;4;0;9.3;
9;13;5;0;8.6;
9;13;6;0;7.9;
9;13;7;0;7.3;
9;13;8;192;11.1;
9;13;9;465;13.8;
9;13;10;663;16.0;
9;13;11;877;18.2;
9;13;12;990;19.9;
9;13;13;1035;21.2;
9;13;14;981;21.9;
9;13;15;864;22.2;
9;13;16;670;21.8;
9;13;17;456;20.8;
9;13;18;133;18.9;
9;13;19;0;17.9;
9;13;20;0;16.9;
9;13;21;0;15.9;
9;13;22;0;15.0;
9;13;23;0;14.0;
9;13;24;0;13.0;
9;14;1;0;12.1;
9;14;2;0;11.3;
9;14;3;0;10.4;
9;14;4;0;9.5;
9;14;5;0;8.6;
9;14;6;0;7.7;
9;14;7;0;6.9;
9;14;8;155;10.0;
9;14;9;391;12.3;
9;14;10;649;14.8;
9;14;11;867;17.1;
9;14;12;993;19.0;
9;14;13;1034;20.4;
9;14;14;997;21.2;
9;14;15;899;21.6;
9;14;16;692;21.4;
9;14;17;409;20.2;
9;14;18;175;18.5;
9;14;19;0;17.5;
9;14;20;0;16.5;
9;14;21;0;15.5;
9;14;22;0;14.5;
9;14;23;0;13.5;
9;14;24;0;12.5;
9;15;1;0;11.6;
9;15;2;0;10.8;
9;15;3;0;9.9;
9;15;4;0;9.1;
9;15;5;0;8.2;
9;15;6;0;7.3;
9;15;7;0;6.5;
9;15;8;192;10.3;
9;15;9;452;12.9;
9;15;10;707;15.4;
9;15;11;907;17.6;
9;15;12;1030;19.5;
9;15;13;1056;20.8;
9;15;14;1002;21.5;
9;15;15;890;21.8;
9;15;16;690;21.4;
9;15;17;433;20.2;
9;15;18;167;18.4;
9;15;19;0;17.3;
9;15;20;0;16.1;
9;15;21;0;14.9;
9;15;22;0;13.8;
9;15;23;0;12.6;
9;15;24;0;11.5;
9;16;1;0;10.5;
9;16;2;0;9.4;
9;16;3;0;8.4;
9;16;4;0;7.3;
9;16;5;0;6.2;
9;16;6;0;5.2;
9;16;7;0;4.1;
9;16;8;181;7.6;
9;16;9;462;10.4;
9;16;10;711;12.9;
9;16;11;902;15.1;
9;16;12;1021;16.8;
9;16;13;1052;18.1;
9;16;14;1008;18.8;
9;16;15;899;19.1;
9;16;16;702;18.7;
9;16;17;454;17.6;
9;16;18;134;15.6;
9;16;19;0;14.8;
9;16;20;0;13.9;
9;16;21;0;13.1;
9;16;22;0;12.2;
9;16;23;0;11.4;
9;16;24;0;10.5;
9;17;1;0;10.0;
9;17;2;0;9.4;
9;17;3;0;8.9;
9;17;4;0;8.3;
9;17;5;0;7.8;
9;17;6;0;7.2;
9;17;7;0;6.7;
9;17;8;197;10.6;
9;17;9;432;13.0;
9;17;10;645;15.2;
9;17;11;818;17.1;
9;17;12;946;18.8;
9;17;13;988;20.0;
9;17;14;972;20.9;
9;17;15;860;21.2;
9;17;16;681;21.0;
9;17;17;462;20.0;
9;17;18;144;18.3;
9;17;19;0;17.3;
9;17;20;0;16.3;
9;17;21;0;15.3;
9;17;22;0;14.3;
9;17;23;0;13.3;
9;17;24;0;12.3;
9;18;1;0;11.5;
9;18;2;0;10.6;
9;18;3;0;9.7;
9;18;4;0;8.8;
9;18;5;0;7.9;
9;18;6;0;7.0;
9;18;7;0;6.1;
9;18;8;169;9.5;
9;18;9;413;11.9;
9;18;10;663;14.3;
9;18;11;827;16.3;
9;18;12;962;18.1;
9;18;13;986;19.3;
9;18;14;966;20.1;
9;18;15;827;20.3;
9;18;16;648;20.0;
9;18;17;434;19.0;
9;18;18;142;17.2;
9;18;19;0;16.2;
9;18;20;0;15.3;
9;18;21;0;14.3;
9;18;22;0;13.4;
9;18;23;0;12.4;
9;18;24;0;11.5;
9;19;1;0;10.7;
9;19;2;0;10.0;
9;19;3;0;9.2;
9;19;4;0;8.4;
9;19;5;0;7.6;
9;19;6;0;6.8;
9;19;7;0;6.1;
9;19;8;153;9.1;
9;19;9;424;11.8;
9;19;10;663;14.3;
9;19;11;853;16.4;
9;19;12;969;18.2;
9;19;13;1018;19.5;
9;19;14;984;20.3;
9;19;15;877;20.7;
9;19;16;685;20.4;
9;19;17;435;19.3;
9;19;18;184;17.6;
9;19;19;0;16.8;
9;19;20;0;15.9;
9;19;21;0;15.0;
9;19;22;0;14.2;
9;19;23;0;13.3;
9;19;24;0;12.4;
9;20;1;0;11.8;
9;20;2;0;11.1;
9;20;3;0;10.4;
9;20;4;0;9.7;
9;20;5;0;9.1;
9;20;6;0;8.4;
9;20;7;0;7.7;
9;20;8;90;9.5;
9;20;9;306;11.7;
9;20;10;590;14.4;
9;20;11;753;16.6;
9;20;12;820;18.1;
9;20;13;905;19.4;
9;20;14;825;20.1;
9;20;15;753;20.5;
9;20;16;649;20.5;
9;20;17;421;19.7;
9;20;18;157;18.2;
9;20;19;0;17.3;
9;20;20;0;16.3;
9;20;21;0;15.3;
9;20;22;0;14.4;
9;20;23;0;13.4;
9;20;24;0;12.4;
9;21;1;0;11.6;
9;21;2;0;10.7;
9;21;3;0;9.8;
9;21;4;0;8.9;
9;21;5;0;8.0;
9;21;6;0;7.1;
9;21;7;0;6.1;
9;21;8;199;10.1;
9;21;9;450;12.6;
9;21;10;662;14.8;
9;21;11;847;16.8;
9;21;12;960;18.4;
9;21;13;1011;19.7;
9;21;14;961;20.4;
9;21;15;853;20.6;
9;21;16;667;20.3;
9;21;17;447;19.2;
9;21;18;160;17.5;
9;21;19;0;16.5;
9;21;20;0;15.6;
9;21;21;0;14.6;
9;21;22;0;13.7;
9;21;23;0;12.7;
9;21;24;0;11.8;
9;22;1;0;11.1;
9;22;2;0;10.4;
9;22;3;0;9.7;
9;22;4;0;9.0;
9;22;5;0;8.2;
9;22;6;0;7.5;
9;22;7;0;6.8;
9;22;8;179;10.4;
9;22;9;407;12.6;
9;22;10;680;15.2;
9;22;11;852;17.3;
9;22;12;989;19.1;
9;22;13;1032;20.4;
9;22;14;991;21.2;
9;22;15;871;21.5;
9;22;16;711;21.3;
9;22;17;391;20.1;
9;22;18;137;18.3;
9;22;19;0;17.3;
9;22;20;0;16.4;
9;22;21;0;15.5;
9;22;22;0;14.6;
9;22;23;0;13.6;
9;22;24;0;12.7;
9;23;1;0;11.8;
9;23;2;0;10.9;
9;23;3;0;10.0;
9;23;4;0;9.1;
9;23;5;0;8.2;
9;23;6;0;7.3;
9;23;7;0;7.3;
9;23;8;226;9.8;
9;23;9;504;12.8;
9;23;10;749;15.6;
9;23;11;927;18.1;
9;23;12;1046;20.3;
9;23;13;1093;21.9;
9;23;14;1060;23.1;
9;23;15;927;23.6;
9;23;16;727;23.6;
9;23;17;455;22.6;
9;23;18;226;21.1;
9;23;19;0;19.1;
9;23;20;0;18.1;
9;23;21;0;17.0;
9;23;22;0;16.0;
9;23;23;0;14.9;
9;23;24;0;13.9;
9;24;1;0;13.0;
9;24;2;0;12.0;
9;24;3;0;11.1;
9;24;4;0;10.1;
9;24;5;0;9.2;
9;24;6;0;8.2;
9;24;7;0;8.2;
9;24;8;138;9.8;
9;24;9;358;12.0;
9;24;10;628;14.7;
9;24;11;786;17.0;
9;24;12;943;19.1;
9;24;13;987;20.8;
9;24;14;917;21.9;
9;24;15;796;22.4;
9;24;16;646;22.4;
9;24;17;494;22.0;
9;24;18;164;20.5;
9;24;19;0;18.8;
9;24;20;0;17.6;
9;24;21;0;16.4;
9;24;22;0;15.3;
9;24;23;0;14.1;
9;24;24;0;12.9;
